_id,company_name,Company Status,year,Current assets,Cost of goods sold,Depreciation and amortization,EBDITDA,Inventory,Net Income,Total Receivable,Market Value,Net Sales,Total Assets,Total Long-term Debt,EBIT,Gross Profit,Total Current Liabilitie,Retained Earnings,Total Revenue,Total Liabilities,Total Operating Expenses
68a9cd4637bac44f68cba9ca,C_6487,alive,1999,6.536,1.519,0.023,-1.518,0.0,-1.405,0.574,44.6633,3.155,6.616,0.0,-1.541,1.636,0.364,-1.377,3.155,0.364,4.673
68a9cd4637bac44f68cad4c9,C_492,alive,2007,718.3,429.6,46.6,498.1,0.0,298.1,455.5,5034.184,1599.2,1658.8,724.8,451.5,1169.6,910.0,966.5,1599.2,2095.3,1101.1
68a9cd4637bac44f68cb93dc,C_5842,alive,2005,90.559,100.887,8.992,9.417,0.0,1.126,22.543,168.5885,150.601,176.742,0.056,0.425,49.714,33.011,-27.845,150.601,35.203,141.184
68a9cd4637bac44f68cb46ae,C_3540,alive,1999,36.48,44.637,2.615,-8.345,0.0,-37.788,18.18,88.9438,87.978,57.95,0.146,-10.96,43.341,34.159,-55.417,87.978,38.831,96.323
68a9cd4637bac44f68cb13f8,C_1885,alive,2002,1.668,3.107,0.061,-1.79,0.375,-3.19,0.528,0.6506,3.492,3.209,10.858,-1.851,0.385,0.849,-37.12,3.492,15.064,5.282
68a9cd4637bac44f68cba379,C_6304,alive,2010,298.759,155.769,20.462,98.377,0.0,40.363,141.322,1288.7911,438.907,510.149,0.0,77.915,283.138,344.358,301.744,438.907,427.333,340.53
68a9cd4637bac44f68cac9ba,C_261,alive,2003,0.027,0.047,0.002,-0.027,0.0,-0.018,0.007,1.518,0.02,0.461,0.0,-0.029,-0.027,0.031,-2.56,0.02,0.031,0.047
68a9cd4637bac44f68cb9d60,C_6127,alive,2015,177.917,283.694,19.781,44.168,114.775,-2.241,48.491,133.4174,375.096,415.98,247.633,24.387,91.402,45.533,20.491,375.096,298.024,330.928
68a9cd4637bac44f68cb0953,C_1639,alive,2006,344.702,507.547,96.306,246.956,59.464,66.761,178.445,2769.9144,897.23,1759.61,913.253,150.65,389.683,194.023,69.343,897.23,1231.532,650.274
68a9cd4637bac44f68cba105,C_6240,alive,2004,1.655,0.705,0.326,0.985,0.0,-0.675,1.143,20.1537,6.03,2.413,5.308,0.659,5.325,2.243,-17.158,6.03,7.551,5.045
68a9cd4637bac44f68cabdb2,C_8,alive,2000,162.806,109.565,8.983,31.345,37.367,14.4,51.086,1382.4056,185.924,248.707,12.983,22.362,76.359,28.902,8.979,185.924,46.775,154.579
68a9cd4637bac44f68cb4255,C_3420,alive,1999,76.254,373.034,25.295,53.351,0.0,14.401,56.144,89.3648,426.385,257.579,43.059,28.056,53.351,71.582,86.3,426.385,146.541,373.034
68a9cd4637bac44f68cb3c6f,C_3246,alive,2004,66.5,46.7,7.2,-1.6,12.1,-18.5,10.0,129.6,95.6,98.1,0.0,-8.8,48.9,24.9,-50.4,95.6,34.2,97.2
68a9cd4637bac44f68cb70c4,C_4841,alive,2008,240.386,608.593,67.396,119.515,53.068,-169.68,117.595,553.6379,886.404,1401.986,532.5,52.119,277.811,115.729,128.814,886.404,770.434,766.889
68a9cd4737bac44f68cbc650,C_7311,alive,2004,81.729,64.247,17.408,53.255,0.0,-2.483,24.964,401.8646,132.261,460.571,225.0,35.847,68.014,29.173,19.432,132.261,277.667,79.006
68a9cd4637bac44f68cb2c93,C_2608,alive,2017,154.047,31.643,31.145,-91.546,20.493,-117.018,39.841,1406.4422,230.981,846.851,7.535,-122.691,199.338,80.173,-863.374,230.981,300.306,322.527
68a9cd4637bac44f68cad00c,C_395,alive,2006,1108.2,788.1,54.9,298.9,0.0,173.6,682.2,3930.7703,1565.1,6934.4,83.9,244.0,777.0,721.5,706.5,1565.1,5563.2,1266.2
68a9cd4637bac44f68cb0b1a,C_1673,alive,2013,1980.68,1648.655,170.132,368.85,432.708,122.98,274.083,1953.6091,2370.979,3237.139,364.911,198.718,722.324,449.065,-196.064,2370.979,1358.943,2002.129
68a9cd4637bac44f68cba9f5,C_6493,alive,2001,70.512,123.292,136.396,-49.453,0.0,-188.459,40.338,191.7726,214.353,427.358,122.685,-185.849,91.061,61.269,-384.57,214.353,188.211,263.806
68a9cd4637bac44f68caf23c,C_1123,alive,2014,293.278,307.993,25.9,84.447,112.44,35.058,96.512,756.8324,605.15,579.927,71.0,58.547,297.157,101.624,-116.497,605.15,223.223,520.703
68a9cd4637bac44f68caef37,C_1059,alive,2013,51.507,95.87,11.5,16.717,31.263,5.443,12.14,63.31,127.442,174.106,12.061,5.217,31.572,14.686,102.03,127.442,59.674,110.725
68a9cd4737bac44f68cbec6c,C_8776,alive,2017,638.0,499.0,773.0,660.0,44.0,-16.0,307.0,5604.081,1336.0,8207.0,2575.0,-113.0,837.0,839.0,-3588.0,1336.0,4080.0,676.0
68a9cd4737bac44f68cbdbcd,C_8056,alive,2012,220.7,144.6,20.4,212.2,0.0,13.4,106.8,769.8872,448.8,810.5,879.0,191.8,304.2,91.1,-77.2,448.8,1166.9,236.6
68a9cd4637bac44f68cabea2,C_27,alive,1999,19.903,49.428,0.922,1.897,9.952,0.362,7.961,9.59,58.846,23.936,0.036,0.975,9.418,13.132,1.595,58.846,14.68,56.949
68a9cd4637bac44f68cb0015,C_1434,alive,2006,3.02,3.068,0.053,0.291,0.0,-1.222,1.496,1.2213,11.049,9.844,13.16,0.238,7.981,5.378,-27.952,11.049,18.538,10.758
68a9cd4637bac44f68cbac7f,C_6573,alive,1999,31.361,364.005,8.881,30.292,2.974,7.652,7.623,156.345,394.297,166.658,48.11,21.411,30.292,29.0,4.194,394.297,84.306,364.005
68a9cd4637bac44f68cb7388,C_4910,alive,2011,9.962,14.542,0.032,-10.474,0.0,-15.203,3.72,67.7012,4.068,10.217,12.253,-10.506,-10.474,5.123,-294.948,4.068,30.296,14.542
68a9cd4637bac44f68cadfe7,C_737,alive,2008,530.623,5548.269,63.789,264.121,125.735,120.558,296.114,910.4609,5867.668,1874.225,341.914,200.332,319.399,462.158,1110.307,5867.668,937.893,5603.547
68a9cd4637bac44f68cb94ec,C_5877,alive,2010,7.75,28.205,0.794,1.991,1.272,-1.467,3.351,2.1306,41.46,13.828,0.017,1.197,13.255,7.442,-69.796,41.46,8.809,39.469
68a9cd4637bac44f68cb75dd,C_4974,alive,2008,1.86,17.496,2.315,-4.082,0.476,0.17,1.128,36.7976,15.582,42.447,10.052,-6.397,-1.914,1.213,-26.476,15.582,13.871,19.664
68a9cd4637bac44f68cb24ac,C_2333,alive,2002,1098.2,12.8,140.7,174.4,0.0,48.0,358.8,3487.299,1326.7,2845.5,0.0,33.7,1313.9,838.8,1136.2,1326.7,1462.1,1152.3
68a9cd4637bac44f68cb66a0,C_4517,alive,2005,268.911,415.51,79.087,71.488,86.634,-13.874,27.287,1052.7774,507.462,721.457,132.307,-7.599,91.952,69.087,-115.194,507.462,227.913,435.974
68a9cd4637bac44f68caf347,C_1142,alive,2014,2466.5,4649.3,605.5,1821.3,615.9,530.0,1070.1,13406.2895,6470.6,24866.3,8155.9,1215.8,1821.3,3954.9,1443.4,6470.6,18691.0,4649.3
68a9cd4637bac44f68cbbac7,C_6990,alive,2004,3853.0,3677.0,308.0,895.0,351.0,-476.0,986.0,156.1052,4572.0,11424.0,1169.0,587.0,895.0,1412.0,-6238.0,4572.0,12578.0,3677.0
68a9cd4637bac44f68cb4eff,C_3754,alive,2000,4.69,1.373,0.043,-3.692,0.0,-3.976,0.419,45.8269,1.962,12.525,0.018,-3.735,0.589,2.889,-11.147,1.962,2.907,5.654
68a9cd4737bac44f68cbc909,C_7394,alive,2011,452.558,451.395,10.625,38.991,62.54,-3.723,360.356,372.824,790.967,783.298,320.978,28.366,339.572,94.674,217.044,790.967,429.927,751.976
68a9cd4737bac44f68cbe97c,C_8617,alive,2017,6.948,8.52,0.282,-2.728,0.55,-4.564,4.072,1536.7092,9.521,13.359,0.0,-3.01,1.001,9.353,-6.547,9.521,9.353,12.249
68a9cd4637bac44f68cb4cda,C_3700,alive,2014,203.602,333.664,16.425,21.48,187.96,3.538,3.495,37.6967,474.084,294.251,24.796,5.055,140.42,148.823,68.743,474.084,180.987,452.604
68a9cd4637bac44f68cb7e86,C_5222,alive,2011,0.227,0.219,0.198,-0.775,0.186,-0.693,0.008,6.5739,0.579,1.962,3.656,-0.973,0.36,3.415,-180.105,0.579,7.071,1.354
68a9cd4637bac44f68cb9f8e,C_6194,alive,2002,2.701,6.419,0.253,-4.039,0.0,-6.706,1.818,2.8248,11.767,35.646,6.755,-4.292,5.348,5.046,-27.586,11.767,32.154,15.806
68a9cd4637bac44f68cb1f27,C_2184,alive,2008,351.702,250.819,38.141,170.59,0.0,83.952,141.571,1117.3027,744.842,1275.253,570.0,132.449,494.023,122.631,825.746,744.842,713.312,574.252
68a9cd4637bac44f68cb012f,C_1455,alive,2005,99.656,291.585,2.647,15.298,44.265,8.292,38.007,130.0347,343.007,123.208,1.317,12.651,51.422,48.98,35.436,343.007,50.606,327.709
68a9cd4637bac44f68cb1d65,C_2141,alive,2009,6.434,10.009,0.724,0.873,2.072,0.562,2.586,14.5188,12.98,9.23,0.263,0.149,2.971,1.414,-25.427,12.98,1.677,12.107
68a9cd4637bac44f68cb19c9,C_2031,alive,2013,2822.444,3279.765,113.519,1082.031,1139.744,533.713,1083.663,5801.3823,5012.697,5789.582,1256.927,968.512,1732.932,1360.59,2882.825,5012.697,2931.213,3930.666
68a9cd4637bac44f68cada6c,C_612,alive,2010,5259.673,890.969,73.012,1517.94,451.365,1046.77,535.486,9241.6437,4378.482,6922.454,0.0,1444.928,3487.513,937.858,8116.385,4378.482,1423.574,2860.542
68a9cd4637bac44f68cbaa7d,C_6510,alive,2007,1192.356,47.651,33.002,103.374,0.0,76.667,127.002,3403.0338,523.016,2079.982,0.0,70.372,475.365,969.748,-26.212,523.016,1128.791,419.642
68a9cd4637bac44f68cac162,C_86,alive,1999,139.892,482.557,4.259,40.297,0.0,22.733,101.523,324.185,620.156,186.216,20.0,36.038,137.599,60.668,81.859,620.156,88.202,579.859
68a9cd4637bac44f68cb715e,C_4853,alive,2008,282.031,340.991,5.086,63.578,193.582,32.301,79.335,391.799,439.735,509.434,114.444,58.492,98.744,58.783,185.34,439.735,217.873,376.157
68a9cd4637bac44f68cb168c,C_1954,alive,2017,14.892,9.219,0.375,3.798,2.52,4.432,2.959,36.2762,20.212,17.448,0.093,3.423,10.993,2.658,-6.452,20.212,2.751,16.414
68a9cd4637bac44f68cba6cb,C_6403,alive,2015,1570.467,1670.882,52.96,403.784,620.247,231.912,362.591,4640.3164,3159.068,2047.408,68.942,350.824,1488.186,577.013,941.247,3159.068,671.674,2755.284
68a9cd4637bac44f68cb4620,C_3525,alive,2011,629.066,1614.753,60.708,298.685,41.12,113.43,448.32,814.3328,2235.959,1644.447,587.56,237.977,621.206,487.762,1024.341,2235.959,1194.913,1937.274
68a9cd4737bac44f68cbd394,C_7734,alive,2014,6.326,2.189,0.209,-5.137,0.0,-4.442,3.306,21.1568,12.003,14.223,0.0,-5.346,9.814,4.246,-57.723,12.003,4.304,17.14
68a9cd4637bac44f68cb2f82,C_2752,alive,2007,183.765,375.697,5.427,40.642,59.934,17.49,66.944,220.2306,518.868,237.698,0.0,35.215,143.171,63.351,77.571,518.868,63.824,478.226
68a9cd4637bac44f68cade66,C_712,alive,1999,2131.652,1585.711,238.875,708.019,408.571,188.953,1084.118,3654.6345,4232.263,4463.348,420.654,469.144,2646.552,2071.327,1731.128,4232.263,2584.373,3524.244
68a9cd4637bac44f68cb9f12,C_6180,alive,2001,0.308,1.847,0.155,-0.595,0.0,-0.971,0.192,3.566,3.157,0.416,0.0,-0.75,1.31,1.121,-20.281,3.157,1.121,3.752
68a9cd4637bac44f68cb4140,C_3382,failed,2011,290.033,274.339,371.341,246.758,18.485,-242.506,16.681,38.3673,830.841,392.794,100.0,-124.583,556.502,271.284,-558.689,830.841,425.121,584.083
68a9cd4737bac44f68cbe399,C_8353,alive,2013,0.783,0.131,0.049,-5.888,0.589,-5.222,0.037,38.0478,0.526,0.968,1.899,-5.937,0.395,1.339,-28.021,0.526,3.238,6.414
68a9cd4637bac44f68caf0fa,C_1098,alive,2003,93.66,142.308,2.928,0.813,42.802,-8.276,39.737,140.272,168.678,188.323,13.749,-2.115,26.37,75.662,-101.419,168.678,91.139,167.865
68a9cd4637bac44f68cb4ffc,C_3818,alive,2003,35.464,83.703,4.102,7.258,11.35,1.768,20.143,40.5074,122.183,58.469,3.966,3.156,38.48,8.487,10.735,122.183,15.778,114.925
68a9cd4637bac44f68cb9c06,C_6092,alive,2007,0.728,1.97,0.044,-1.186,0.089,-1.271,0.225,4.196,2.745,1.116,0.014,-1.23,0.775,1.706,-8.919,2.745,2.613,3.931
68a9cd4637bac44f68cb6209,C_4370,alive,2000,50.554,496.169,5.506,-10.341,6.849,-20.937,36.859,5.8984,554.554,87.261,24.95,-15.847,58.385,47.964,-24.214,554.554,73.413,564.895
68a9cd4637bac44f68cb5592,C_4012,alive,2002,174.105,117.859,6.201,56.378,50.141,41.559,55.798,844.24,261.08,233.822,0.0,50.177,143.221,52.626,-45.725,261.08,61.495,204.702
68a9cd4637bac44f68caf27a,C_1127,alive,2000,2.556,1.904,0.058,2.389,0.075,0.531,1.146,23.7895,5.559,12.995,9.999,2.331,3.655,1.308,-20.976,5.559,11.307,3.17
68a9cd4637bac44f68cb21e2,C_2262,alive,2009,26.069,56.414,5.453,-7.408,13.167,-25.306,10.058,161.7981,75.891,68.759,5.853,-12.861,19.477,21.666,-135.39,75.891,30.122,83.299
68a9cd4637bac44f68cb3efb,C_3322,alive,2014,768.47,1672.828,68.243,310.375,450.836,153.299,24.407,3143.4684,2496.092,1438.243,0.0,242.132,823.264,283.79,189.379,2496.092,427.123,2185.717
68a9cd4637bac44f68cb5b5e,C_4181,alive,1999,8.337,7.527,0.906,3.327,2.036,1.843,0.338,21.7198,21.584,17.555,5.698,2.421,14.057,3.829,-5.181,21.584,10.17,18.257
68a9cd4637bac44f68cba750,C_6417,alive,2001,69.003,0.317,2.821,-44.118,6.025,-37.288,4.224,210.5423,5.732,212.121,1.836,-46.939,5.415,10.798,-162.17,5.732,15.722,49.85
68a9cd4737bac44f68cbd2f7,C_7715,alive,2011,314.298,244.232,14.19,91.925,158.805,49.997,72.56,1020.6263,397.511,459.518,0.087,77.735,153.279,43.864,186.461,397.511,73.703,305.586
68a9cd4637bac44f68caf954,C_1269,alive,2002,347.764,1102.065,115.469,100.975,159.798,-234.381,117.919,682.4665,1286.217,1616.326,622.645,-14.494,184.152,245.071,376.485,1286.217,1185.535,1185.242
68a9cd4637bac44f68cb064a,C_1581,alive,2013,1937.5,3054.6,194.6,660.0,809.9,262.7,566.7,5128.2836,4341.2,4477.9,206.6,465.4,1286.6,980.1,1960.3,4341.2,1829.3,3681.2
68a9cd4637bac44f68cb53aa,C_3956,alive,2008,525.1,2330.2,68.0,133.0,197.8,-272.9,262.1,290.6631,2738.7,1277.7,408.3,65.0,408.5,304.2,-566.5,2738.7,1101.6,2605.7
68a9cd4637bac44f68cb6353,C_4413,failed,2005,337.275,1414.964,380.739,464.704,136.45,-552.74,0.0,177.7585,2006.327,1385.128,1083.083,83.965,591.363,493.131,-407.873,2006.327,1597.946,1541.623
68a9cd4637bac44f68cb9d37,C_6125,failed,2003,73.388,181.127,19.445,86.98,0.0,5.041,51.215,1454.024,281.971,1477.63,460.031,67.535,100.844,48.846,-148.644,281.971,693.327,194.991
68a9cd4637bac44f68caf1da,C_1118,alive,1999,614.908,1181.347,197.493,784.275,28.65,310.177,366.754,8538.9151,3130.629,3495.802,598.327,586.782,1949.282,673.514,1603.913,3130.629,2047.144,2346.354
68a9cd4637bac44f68cb508a,C_3860,alive,2005,0.551,0.079,0.009,-0.942,0.07,-0.934,0.011,0.8304,0.414,0.559,0.0,-0.951,0.335,0.14,-20.39,0.414,0.14,1.356
68a9cd4637bac44f68cb744f,C_4930,alive,2000,5.666,27.628,0.15,-27.593,0.0,-27.599,0.154,40.3628,0.035,11.261,0.0,-27.743,-27.593,0.91,-51.899,0.035,0.91,27.628
68a9cd4637bac44f68cbb472,C_6810,alive,2007,4.754,12.666,0.356,-4.286,0.206,-3.7,1.96,13.5465,18.625,18.298,0.074,-4.642,5.959,8.672,-278.957,18.625,8.746,22.911
68a9cd4637bac44f68cb6da2,C_4750,alive,2004,46.602,21.617,5.641,-9.115,16.543,-13.678,6.654,36.2365,36.841,61.141,0.091,-14.756,15.224,19.726,-220.874,36.841,20.599,45.956
68a9cd4637bac44f68cb4566,C_3504,alive,1999,161.819,180.787,15.966,93.921,56.401,47.346,89.154,934.9568,407.256,420.163,109.659,77.955,226.469,72.243,185.739,407.256,188.195,313.335
68a9cd4737bac44f68cbc237,C_7193,alive,2011,141.516,1181.749,21.127,42.475,0.0,64.201,64.265,143.697,1281.764,583.477,75.996,21.348,100.015,189.331,-73.104,1281.764,303.283,1239.289
68a9cd4637bac44f68cac69d,C_198,alive,2007,1129.3,684.1,184.3,1400.2,39.7,992.0,383.2,8579.318,2143.8,4968.8,291.4,1215.9,1459.7,503.5,2973.3,2143.8,1216.8,743.6
68a9cd4637bac44f68cb3dff,C_3295,alive,2011,24.713,26.895,16.646,28.294,0.0,13.743,12.906,304.4613,64.622,241.15,126.258,11.648,37.727,39.522,-186.752,64.622,178.499,36.328
68a9cd4637bac44f68cb92f0,C_5817,alive,1999,22.51,72.621,2.2,-4.296,20.207,-4.449,0.83,6.6528,82.371,37.389,6.448,-6.496,9.75,17.81,-4.238,82.371,27.748,86.667
68a9cd4637bac44f68cad7b5,C_548,alive,2014,68.851,95.15,4.383,19.887,23.775,11.817,32.15,211.2298,137.975,127.881,3.36,15.504,42.825,31.746,75.781,137.975,38.102,118.088
68a9cd4637bac44f68cbbcc0,C_7046,alive,2001,81.583,39.239,7.592,-90.853,1.549,-97.474,11.556,214.9695,46.384,118.218,0.98,-98.445,7.145,17.836,-205.85,46.384,18.816,137.237
68a9cd4637bac44f68caea17,C_958,alive,1999,351.696,1038.24,81.818,241.569,64.608,84.08,169.56,1140.76,1279.809,1766.303,563.545,159.751,241.569,187.327,243.569,1279.809,1080.27,1038.24
68a9cd4637bac44f68cb13d3,C_1880,alive,2014,1291.003,2878.18,259.642,359.267,137.452,-24.154,85.878,679.7501,3237.447,4409.928,1533.99,99.625,359.267,684.355,1165.189,3237.447,3009.582,2878.18
68a9cd4637bac44f68cb23ec,C_2316,alive,2006,16.89,16.731,1.097,3.196,5.737,1.437,6.799,40.5365,33.651,21.753,0.0,2.099,16.92,6.686,-4.566,33.651,7.443,30.455
68a9cd4637bac44f68cb709e,C_4838,alive,2000,41.421,35.585,5.344,-21.716,0.0,-27.816,17.645,34.6258,93.055,71.249,0.291,-27.06,57.47,56.914,-26.583,93.055,59.586,114.771
68a9cd4637bac44f68cae07e,C_750,alive,1999,6253.269,13151.174,911.122,2151.636,340.459,1482.47,1277.269,6724.9526,15302.81,26220.936,5666.582,1240.514,2151.636,10383.923,2406.363,15302.81,20914.604,13151.174
68a9cd4637bac44f68cb5c45,C_4208,alive,2012,2594.0,5902.0,359.0,1402.0,1260.0,437.0,997.0,10472.5548,8102.0,11619.0,4779.0,1043.0,2200.0,1364.0,3161.0,8102.0,8591.0,6700.0
68a9cd4637bac44f68cb8eb3,C_5691,alive,2003,66.577,29.52,2.119,9.558,14.772,8.278,16.312,336.7054,71.786,81.914,0.065,7.439,42.266,12.708,-5.848,71.786,12.993,62.228
68a9cd4637bac44f68cb1b21,C_2071,alive,2011,4.254,2.251,0.104,1.393,1.167,0.816,0.885,8.7641,6.391,4.805,0.439,1.289,4.14,0.559,0.055,6.391,1.254,4.998
68a9cd4637bac44f68cb84d5,C_5402,alive,1999,32.455,30.689,2.508,-6.766,16.369,-18.648,12.23,13.1806,38.889,41.575,73.772,-9.274,8.2,11.435,-162.616,38.889,86.429,45.655
68a9cd4637bac44f68cb6ed4,C_4785,alive,2003,145.73,1006.332,31.0,44.302,0.0,-4.527,63.317,439.7995,1136.35,989.447,345.046,13.302,130.018,149.804,170.31,1136.35,541.732,1092.048
68a9cd4637bac44f68cae0e3,C_758,alive,2002,304.548,238.65,61.627,83.42,27.11,15.002,55.953,409.4833,390.694,562.101,143.871,21.793,152.044,59.818,-12.934,390.694,205.14,307.274
68a9cd4637bac44f68cae6c6,C_887,alive,1999,117.662,303.58,21.854,24.413,66.083,-7.484,32.819,58.9416,355.688,410.918,100.871,2.559,52.108,131.582,-16.727,355.688,364.603,331.275
68a9cd4637bac44f68cad056,C_400,alive,1999,1984.2,2549.8,408.3,1187.1,602.2,515.8,872.4,33549.5375,4782.5,6526.0,1490.4,778.8,2232.7,1554.0,1759.4,4782.5,3765.0,3595.4
68a9cd4637bac44f68cacc67,C_318,alive,2001,15.859,29.333,1.922,4.67,6.051,1.792,3.995,21.7575,40.443,29.678,1.633,2.748,11.11,4.243,24.683,40.443,7.305,35.773
68a9cd4737bac44f68cbdaab,C_8018,alive,2011,6.122,2.403,1.607,2.401,0.288,-0.046,3.604,35.7961,20.525,33.861,0.019,0.794,18.122,10.119,-22.127,20.525,13.242,18.124
68a9cd4737bac44f68cbc2bf,C_7210,alive,2004,306.633,103.135,9.106,32.013,17.267,19.072,39.072,1204.0691,249.824,398.978,0.0,22.907,146.689,110.252,4.374,249.824,115.603,217.811
68a9cd4637bac44f68cbbb21,C_7002,alive,2000,86.274,20.818,0.932,-16.588,0.0,-15.076,0.021,264.0435,4.23,107.571,1.975,-17.52,-16.588,4.231,-27.049,4.23,6.206,20.818
68a9cd4637bac44f68cb700a,C_4819,alive,2002,3.838,2.045,0.342,-0.83,0.084,-1.53,1.322,3.1685,8.924,8.691,0.047,-1.172,6.879,2.632,-41.13,8.924,2.679,9.754
68a9cd4637bac44f68cbac7b,C_6572,alive,1999,133.677,13.433,0.502,-54.95,2.12,-55.41,0.0,774.9898,1.318,136.417,0.0,-55.452,-12.115,9.087,-78.677,1.318,9.087,56.268
68a9cd4637bac44f68cb63e3,C_4432,alive,2009,146.377,440.111,25.226,96.165,19.057,41.79,46.177,689.0623,597.806,426.171,27.539,70.939,157.695,71.277,130.563,597.806,141.294,501.641
68a9cd4637bac44f68cb08ad,C_1627,alive,2010,12.79,5.02,0.23,6.136,1.321,3.8,1.091,64.344,13.723,14.075,0.0,5.906,8.703,1.024,12.587,13.723,1.028,7.587
68a9cd4637bac44f68cb836f,C_5356,alive,2006,5.949,8.73,0.405,1.306,0.19,1.86,4.243,3.7541,19.048,13.235,0.0,0.901,10.318,4.848,-41.759,19.048,8.192,17.742
68a9cd4637bac44f68cb14b6,C_1903,alive,2005,26.537,27.643,1.962,3.469,7.492,2.012,6.717,30.8696,59.622,43.021,0.0,1.507,31.979,8.415,-22.48,59.622,14.769,56.153
68a9cd4637bac44f68cb8628,C_5438,alive,2015,303.961,861.814,33.243,81.41,103.819,-38.536,186.809,328.1148,1247.043,683.98,298.68,48.167,385.229,180.118,99.167,1247.043,485.11,1165.633
68a9cd4637bac44f68cacca1,C_322,alive,2010,649.481,1360.649,67.813,539.022,195.401,270.717,231.055,4914.5691,2589.22,2945.194,249.673,471.209,1228.571,447.092,1518.102,2589.22,1074.335,2050.198
68a9cd4737bac44f68cbddee,C_8127,alive,2010,377.965,198.778,88.978,262.008,0.0,84.432,112.671,2534.6154,631.348,1356.653,538.018,173.03,432.57,143.497,-38.033,631.348,749.407,369.34
68a9cd4637bac44f68cb007b,C_1442,alive,2001,144.967,364.927,36.505,80.896,17.989,-6.361,97.372,196.08,445.823,863.548,478.36,44.391,80.896,209.013,-21.521,445.823,749.738,364.927
68a9cd4637bac44f68cb668e,C_4514,alive,2013,6.848,19.757,1.6,5.098,0.0,2.39,0.0,21.6726,36.487,47.623,0.08,3.498,16.73,5.095,-10.699,36.487,5.735,31.389
68a9cd4637bac44f68cae28b,C_794,alive,2006,545.004,1199.726,35.1,120.158,233.368,51.786,247.172,712.4956,1636.58,928.214,209.228,85.058,436.854,236.299,438.678,1636.58,515.769,1516.422
68a9cd4637bac44f68cb60c3,C_4332,alive,1999,10.171,8.499,5.548,9.05,5.214,2.07,4.556,16.4513,22.334,36.204,0.0,3.502,13.835,19.611,4.279,22.334,20.182,13.284
68a9cd4637bac44f68cb928f,C_5807,alive,2017,86.367,76.638,17.766,-36.557,20.752,-56.791,12.763,239.4652,73.721,205.696,0.0,-54.323,-2.917,10.505,111.287,73.721,10.542,110.278
68a9cd4637bac44f68cb7d69,C_5183,alive,2014,548.426,1065.46,157.081,573.552,30.251,260.755,357.278,4851.9034,1639.012,5595.753,1548.051,416.471,573.552,464.238,1247.387,1639.012,3237.773,1065.46
68a9cd4637bac44f68cba34c,C_6298,alive,2000,20.077,76.264,2.514,6.404,0.0,2.015,6.211,23.6704,82.668,53.341,5.403,3.89,6.404,15.961,9.273,82.668,21.364,76.264
68a9cd4637bac44f68cb7f4f,C_5243,alive,2001,41.791,159.086,15.037,7.599,0.0,-83.162,33.333,0.4911,218.235,56.659,166.588,-7.438,59.149,36.161,-437.408,218.235,203.364,210.636
68a9cd4637bac44f68cbb986,C_6955,alive,2001,316.55,180.443,14.297,20.809,24.845,-8.656,43.805,2777.0218,344.406,513.953,0.789,6.512,163.963,43.373,15.302,344.406,44.162,323.597
68a9cd4637bac44f68cb5187,C_3887,alive,2010,3.607,2.162,0.063,0.486,0.0,0.411,0.758,42.3377,8.043,3.844,1.584,0.423,5.881,1.45,-110.286,8.043,3.034,7.557
68a9cd4737bac44f68cbd4bb,C_7778,alive,2013,16.528,8.441,1.552,-20.259,0.976,-21.863,0.046,198.7339,9.026,73.25,6.124,-21.811,0.585,5.658,-142.687,9.026,15.805,29.285
68a9cd4637bac44f68cba8d5,C_6461,alive,2001,116.654,41.094,9.414,-50.762,0.0,-156.005,30.806,240.0574,138.869,137.488,0.0,-60.176,97.775,61.904,-170.819,138.869,94.579,189.631
68a9cd4737bac44f68cbcdd4,C_7551,alive,2009,174.717,289.568,8.47,45.305,6.021,23.691,116.656,414.2804,366.076,380.025,0.013,36.835,76.508,56.856,111.983,366.076,60.447,320.771
68a9cd4637bac44f68cb7e2a,C_5212,alive,2002,100.561,29.268,2.6,14.076,0.0,15.297,37.075,175.227,97.408,156.226,0.0,11.476,68.14,25.06,17.096,97.408,25.299,83.332
68a9cd4637bac44f68cb5795,C_4075,alive,2000,2.555,15.396,0.098,0.554,0.0,4.257,1.479,0.35,19.858,6.666,1.4,0.456,4.462,3.592,-40.421,19.858,4.992,19.304
68a9cd4637bac44f68cbbdd8,C_7073,alive,2018,9.445,17.005,1.094,1.685,3.81,0.236,0.016,9.8449,29.872,23.267,7.726,0.591,12.867,2.163,3.713,29.872,10.509,28.187
68a9cd4637bac44f68cb3d11,C_3261,alive,2015,196.763,147.218,62.311,-31.107,32.721,-25.122,64.302,80.7677,221.513,438.416,178.408,-93.418,74.295,103.603,-774.312,221.513,326.376,252.62
68a9cd4637bac44f68cb9cbc,C_6112,alive,2000,66.551,71.705,18.018,104.07,0.0,53.085,25.173,382.3553,187.044,591.504,275.986,86.052,115.339,57.673,-10.62,187.044,336.801,82.974
68a9cd4637bac44f68cb1c41,C_2106,failed,1999,264.461,784.895,60.554,78.121,174.735,-11.05,79.599,585.5514,935.401,1343.968,375.68,17.567,150.506,162.294,421.422,935.401,732.563,857.28
68a9cd4637bac44f68cb8e03,C_5675,alive,2008,185.026,922.344,11.37,61.166,113.894,38.106,4.559,629.3188,1119.876,449.963,23.028,49.796,197.532,139.119,-85.844,1119.876,174.977,1058.71
